host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified
2471277,Allison,26-05-2012,"Austin, Texas, United States",,,,FALSE,Windsor Park,1,TRUE,FALSE
236065399,Victor & Toñita,12-01-2019,"Austin, Texas, United States",within an hour,100,100,TRUE,,1,TRUE,TRUE
239164630,Howard,26-01-2019,"Austin, Texas, United States",within an hour,100,100,TRUE,Galindo,2,TRUE,TRUE
146694200,Rodney,18-08-2017,"Austin, Texas, United States",,,,FALSE,,1,TRUE,TRUE
3684029,Dinero,26-09-2012,"San Francisco, California, United States",,,,FALSE,,1,TRUE,FALSE
68898939,Ken,25-04-2016,"Austin, Texas, United States",within an hour,100,100,FALSE,Barton Creek,0,TRUE,TRUE
54494773,Collin,13-01-2016,"Austin, Texas, United States",,,,FALSE,East Riverside,1,TRUE,TRUE
171208055,Antonio,01-02-2018,"Laredo, Texas, United States",,,,FALSE,,5,TRUE,TRUE
8835522,Dana,14-09-2013,"Houston, Texas, United States",within an hour,100,91,FALSE,East Downtown,1,TRUE,TRUE
239521235,Aaron,28-01-2019,"Austin, Texas, United States",,,,FALSE,Dawson,1,TRUE,FALSE
48184514,Kevin,04-11-2015,"Los Angeles, California, United States",,,,FALSE,East Riverside,2,TRUE,FALSE
14295947,Caroling,14-04-2014,"Austin, Texas, United States",within a day,100,50,FALSE,,0,TRUE,TRUE
239746294,Jennifer And Nick,29-01-2019,"Austin, Texas, United States",within a few hours,100,100,TRUE,North Shoal Creek,1,TRUE,TRUE
56140482,Lauren,26-01-2016,"Houston, Texas, United States",within an hour,100,100,TRUE,,1,TRUE,FALSE
38020589,Trey,09-07-2015,"Austin, Texas, United States",,,,TRUE,,1,TRUE,TRUE
147716058,Trish,25-08-2017,"Austin, Texas, United States",within an hour,100,98,TRUE,Hudson Harbor,8,TRUE,TRUE
171466046,George,03-02-2018,"Fayetteville, Arkansas, United States",a few days or more,33,67,FALSE,Parker Lane,1,TRUE,TRUE
108881215,Pamela,28-12-2016,US,,,,FALSE,Parker Lane,1,TRUE,FALSE
240198115,Nalini,31-01-2019,"Austin, Texas, United States",within an hour,100,100,TRUE,North Loop,1,TRUE,TRUE
21282774,Regina,13-09-2014,"Austin, Texas, United States",within a day,100,64,TRUE,Hancock,1,TRUE,TRUE
11063837,Carrie,06-01-2014,"Austin, Texas, United States",within an hour,100,100,TRUE,Galindo,1,TRUE,TRUE
151964949,Lauren Elizabeth,24-09-2017,"Austin, Texas, United States",,,,TRUE,,3,TRUE,TRUE
18691883,Sam,22-07-2014,"Austin, Texas, United States",,,,FALSE,Hancock,1,TRUE,TRUE
10522716,Adam,09-12-2013,"Austin, Texas, United States",within a few hours,100,74,FALSE,MLK & 183,1,TRUE,TRUE
240859100,John And Lynnette,03-02-2019,"Austin, Texas, United States",within an hour,100,100,TRUE,East Downtown,1,TRUE,TRUE
656651,Helen,02-06-2011,United States,within an hour,100,50,TRUE,Montopolis,3,TRUE,TRUE
22968516,Syed,25-10-2014,"Austin, Texas, United States",within an hour,100,97,TRUE,East Downtown,2,TRUE,TRUE
240908573,Kim,03-02-2019,"Austin, Texas, United States",,,,TRUE,Tarrytown,1,TRUE,TRUE
32610992,Lilly,04-05-2015,"Austin, Texas, United States",within an hour,100,96,FALSE,,2,TRUE,TRUE
20851570,Lindsey,02-09-2014,"Austin, Texas, United States",,,,FALSE,,45,TRUE,TRUE
41945087,Claude,19-08-2015,"Austin, Texas, United States",,,,FALSE,East Riverside,1,TRUE,TRUE
69873257,Maria,01-05-2016,"Austin, Texas, United States",within an hour,100,52,FALSE,Bull Creek,1,TRUE,TRUE
241125502,James,04-02-2019,"Chicago, Illinois, United States",,,,FALSE,Downtown,1,TRUE,TRUE
22141003,Zaid,05-10-2014,"Austin, Texas, United States",,,67,FALSE,Springwoods,2,TRUE,TRUE
29706854,Maria,20-03-2015,"Austin, Texas, United States",,,100,TRUE,,1,TRUE,TRUE
241162229,Kristin,05-02-2019,US,,,0,FALSE,Rosewood,1,TRUE,FALSE
91690251,Sara,24-08-2016,"Austin, Texas, United States",within an hour,100,0,FALSE,,1,TRUE,TRUE
77021411,Jennifer,10-06-2016,"San Leandro, California, United States",within an hour,100,100,TRUE,Zephyr Cove,22,TRUE,TRUE
241466132,Helen,06-02-2019,"Austin, Texas, United States",within an hour,100,100,TRUE,Rosedale,2,TRUE,FALSE
43036134,Janet,31-08-2015,"New York, New York, United States",within an hour,100,98,TRUE,South Congress,1,TRUE,TRUE
241517388,Cedar Estates,06-02-2019,"Round Rock, Texas, United States",,,,FALSE,East Downtown,1,TRUE,FALSE
23833024,Virginia,16-11-2014,"Austin, Texas, United States",,,,FALSE,University of Texas,0,TRUE,TRUE
138951040,Ben,06-07-2017,"Austin, Texas, United States",within an hour,100,100,TRUE,East Downtown,1,TRUE,TRUE
14970982,Bowman,01-05-2014,"Austin, Texas, United States",within an hour,100,83,FALSE,Travis Heights,1,TRUE,TRUE
194953121,Christian,11-06-2018,United States,within an hour,100,99,FALSE,Table Rock,8156,TRUE,TRUE
33511284,Liz,16-05-2015,"Austin, Texas, United States",,,,TRUE,Upper Boggy Creek,1,TRUE,TRUE
43389626,Christianna,05-09-2015,"Newport Beach, California, United States",within a few hours,80,68,FALSE,South Congress,2,TRUE,TRUE
7599106,Gina,19-07-2013,"Houston, Texas, United States",within an hour,100,97,TRUE,,1,TRUE,TRUE
130436628,Lauren,15-05-2017,"Austin, Texas, United States",a few days or more,10,0,FALSE,South Congress,2,TRUE,FALSE
817049,Andy,13-07-2011,"Beverly Hills, California, United States",within an hour,100,98,TRUE,Greater South River City,2,TRUE,TRUE
218141952,Sreedevi,30-09-2018,"Austin, Texas, United States",within an hour,100,90,FALSE,Milwood,1,TRUE,FALSE
241944426,Lupe,08-02-2019,US,within an hour,100,95,FALSE,North Star,1,TRUE,FALSE
1742063,Cristin,12-02-2012,"Austin, Texas, United States",within an hour,100,94,TRUE,West Congress,1,TRUE,TRUE
86296600,Coline,27-07-2016,"Austin, Texas, United States",within an hour,92,95,FALSE,,1,TRUE,TRUE
12591310,Mark,26-02-2014,"Austin, Texas, United States",,,,FALSE,,1,TRUE,TRUE
242298109,Michael,10-02-2019,US,,,,FALSE,Hyde Park,1,TRUE,FALSE
16496072,Misha,07-06-2014,"Springdale, Arkansas, United States",,,,TRUE,Upper Boggy Creek,1,TRUE,TRUE
193739542,Jeanine,05-06-2018,"Austin, Texas, United States",within an hour,100,83,FALSE,Oak Hill,0,TRUE,TRUE
242325582,Terrie,10-02-2019,US,,,,FALSE,Highland,1,TRUE,TRUE
122303894,Katharine,24-03-2017,"Austin, Texas, United States",,,,FALSE,Downtown,1,TRUE,TRUE
47656244,Larcy,28-10-2015,"Austin, Texas, United States",,,,FALSE,Pleasant Valley,1,TRUE,FALSE
5941825,Sarah,15-04-2013,"Austin, Texas, United States",,,,FALSE,St. Edwards,0,TRUE,TRUE
242568543,Luis,11-02-2019,US,within an hour,100,100,FALSE,South Austin,1,TRUE,FALSE
37000005,Linda,29-06-2015,"Austin, Texas, United States",within an hour,100,100,FALSE,East Riverside,1,TRUE,TRUE
87607337,Gracy,02-08-2016,"Austin, Texas, United States",,,,FALSE,,1,TRUE,TRUE
34768073,Taher,01-06-2015,"Cleveland, Ohio, United States",,,,FALSE,Barton Hills,1,TRUE,TRUE
30695459,Nicholas,06-04-2015,"Austin, Texas, United States",within a few hours,100,25,FALSE,,1,TRUE,TRUE
418731,Leah,02-03-2011,"Austin, Texas, United States",,,,FALSE,,1,TRUE,TRUE
29701567,Lauren,20-03-2015,"Kihei, Hawaii, United States",,,,FALSE,,1,TRUE,TRUE
2164777,Ryann,17-04-2012,"Austin, Texas, United States",,,100,TRUE,East Downtown,1,TRUE,TRUE
16372145,Jules,04-06-2014,"Austin, Texas, United States",,,,FALSE,East Downtown,1,TRUE,TRUE
38397054,Elise,13-07-2015,"Austin, Texas, United States",,,,FALSE,MLK & 183,0,TRUE,TRUE
143385671,Kenny Hargrove,30-07-2017,"Austin, Texas, United States",within an hour,100,94,TRUE,,2,TRUE,FALSE
5363502,Becky,07-03-2013,"Miami, Florida, United States",,,,FALSE,Hancock,1,TRUE,TRUE
1229388,Susan,30-09-2011,"Austin, Texas, United States",within a few hours,100,100,TRUE,Dawson,1,TRUE,TRUE
152848187,Jerry And Nia,01-10-2017,"Austin, Texas, United States",within an hour,100,99,TRUE,,1,TRUE,TRUE
164690702,Noah,28-12-2017,"Austin, Texas, United States",,,,FALSE,Downtown,1,TRUE,TRUE
84191027,Alondra And Darcy,17-07-2016,"Austin, Texas, United States",,,,FALSE,Westgate,1,TRUE,FALSE
243263005,Craig,15-02-2019,"Austin, Texas, United States",,,,FALSE,Cherry Creek,1,TRUE,FALSE
47137820,Jenny,21-10-2015,"Austin, Texas, United States",,,100,FALSE,Old West Austin,1,TRUE,TRUE
35625620,Lindsay,12-06-2015,"Austin, Texas, United States",within a day,86,50,FALSE,Pecan Spings,1,TRUE,TRUE
15645815,Brian,17-05-2014,"Austin, Texas, United States",,,100,TRUE,West Austin,1,TRUE,TRUE
149425003,Sloan,06-09-2017,"Austin, Texas, United States",,,,FALSE,Barton Hills,1,TRUE,TRUE
243684594,Shirley,17-02-2019,"Austin, Texas, United States",within an hour,100,99,FALSE,South Lamar,54,TRUE,TRUE
664884,Charlotte,04-06-2011,"Los Angeles, California, United States",,,,FALSE,Upper Boggy Creek,1,TRUE,TRUE
3976575,Jacob,25-10-2012,"Austin, Texas, United States",,,,FALSE,,1,TRUE,FALSE
42083772,Kokayi,21-08-2015,"Dallas, Texas, United States",within an hour,96,99,FALSE,West Austin,4,TRUE,TRUE
23046584,Maegan,27-10-2014,"Austin, Texas, United States",within an hour,100,86,TRUE,Downtown,1,TRUE,TRUE
29107694,Bren,10-03-2015,"Austin, Texas, United States",within an hour,93,90,TRUE,Clarksville,3,TRUE,TRUE
4532827,Dani,30-12-2012,"Austin, Texas, United States",within an hour,100,96,TRUE,Pecan Spings,2,TRUE,TRUE
40700362,Marlene,06-08-2015,US,,,,FALSE,Zilker,1,TRUE,FALSE
244025800,Løgan,19-02-2019,"Austin, Texas, United States",,,,FALSE,,1,TRUE,FALSE
56897576,Yulissa,31-01-2016,"Austin, Texas, United States",within a few hours,100,86,FALSE,Dawson,2,TRUE,FALSE
22549126,Carmine,14-10-2014,"Austin, Texas, United States",within a day,100,89,TRUE,Crestview,1,TRUE,TRUE
244235046,Jenny,19-02-2019,US,,,0,FALSE,,1,FALSE,FALSE
90995149,Cheri,20-08-2016,"Austin, Texas, United States",,,100,FALSE,Downtown,2,TRUE,TRUE
5894943,Nicolas,12-04-2013,"Austin, Texas, United States",within an hour,100,93,FALSE,Zilker,1,TRUE,TRUE
104103554,Shawn,17-11-2016,"Austin, Texas, United States",,,,FALSE,Georgian Acres,0,TRUE,TRUE
223213088,Barbara,29-10-2018,"Austin, Texas, United States",within an hour,100,100,TRUE,Oak Hill,1,TRUE,TRUE
26119159,Blake,14-01-2015,"Austin, Texas, United States",within an hour,100,100,TRUE,,1,TRUE,TRUE
2322210,Gen,08-05-2012,"Austin, Texas, United States",within an hour,100,100,TRUE,East Downtown,2,TRUE,TRUE
22028769,Luc,01-10-2014,"Austin, Texas, United States",within an hour,97,96,TRUE,Oak Hill,1,TRUE,TRUE
17131616,Kathleen,21-02-2019,"Austin, Texas, United States",within a day,67,20,FALSE,Westlake Hills,1,TRUE,FALSE
40758630,Philiph,07-08-2015,"Austin, Texas, United States",within an hour,100,97,TRUE,,2,TRUE,TRUE
6456816,Michelle,18-05-2013,"Austin, Texas, United States",,,,TRUE,,1,TRUE,TRUE
244766025,Delfo,22-02-2019,"Austin, Texas, United States",within an hour,90,100,TRUE,Zilker,1,TRUE,TRUE
6370244,Tim,13-05-2013,"Austin, Texas, United States",,,,FALSE,,0,TRUE,TRUE
244904261,Allie,23-02-2019,US,,,,FALSE,Hyde Park,1,TRUE,FALSE
244976228,Katya&Rudy,23-02-2019,"Austin, Texas, United States",within an hour,100,96,TRUE,Hancock,2,TRUE,TRUE
16923588,Olman,17-06-2014,"Austin, Texas, United States",within an hour,100,100,FALSE,MLK & 183,0,TRUE,TRUE
4839449,Evelyn,25-01-2013,"Austin, Texas, United States",within an hour,100,95,FALSE,Govalle,0,TRUE,TRUE
41485433,Will,14-08-2015,"Austin, Texas, United States",,,60,FALSE,,1,TRUE,TRUE
14164204,Sonia,11-04-2014,"Austin, Texas, United States",within a few hours,100,71,FALSE,Travis Heights,1,TRUE,TRUE
154822714,Adriana,16-10-2017,US,,,,FALSE,,1,TRUE,FALSE
33286769,Caitlin,13-05-2015,"Austin, Texas, United States",within an hour,100,95,TRUE,,1,TRUE,TRUE
39435052,Ryan,24-07-2015,"Austin, Texas, United States",,,,FALSE,,1,TRUE,TRUE
117469884,Troy,21-02-2017,"Austin, Texas, United States",,,,FALSE,,1,TRUE,TRUE
58495983,Gume,12-02-2016,"Austin, Texas, United States",,,,TRUE,,1,TRUE,FALSE
245345125,Tina,25-02-2019,"Austin, Texas, United States",within a few hours,100,89,TRUE,,2,TRUE,TRUE
245376547,Sloane,25-02-2019,"Austin, Texas, United States",within an hour,100,100,TRUE,East Riverside,1,TRUE,FALSE
542848,Megan,28-04-2011,"Los Angeles, California, United States",within an hour,100,79,FALSE,Allendale,1,TRUE,TRUE
240680916,Roger,02-02-2019,"Austin, Texas, United States",,,,FALSE,St. Johns,1,TRUE,TRUE
4640957,Amy,09-01-2013,"Austin, Texas, United States",within an hour,100,94,TRUE,Rosewood,1,TRUE,TRUE
245429516,Rhianna,25-02-2019,"Austin, Texas, United States",within an hour,100,100,TRUE,South Manchaca,0,TRUE,FALSE
6626379,Tim,28-05-2013,"Austin, Texas, United States",,,,FALSE,Barton Hills,1,TRUE,TRUE
33881184,Toni,21-05-2015,"Austin, Texas, United States",,,100,FALSE,Allendale,1,TRUE,TRUE
238311081,Amber,22-01-2019,"Austin, Texas, United States",,,,FALSE,Parker Lane,1,TRUE,TRUE
173270156,Lena & Josh,13-02-2018,"Austin, Texas, United States",,,,TRUE,,1,TRUE,TRUE
19757868,Aaron,10-08-2014,"Austin, Texas, United States",within an hour,100,100,TRUE,Lamplight Village,1,TRUE,TRUE
1367443,Tim,03-11-2011,"Austin, Texas, United States",within a day,90,78,FALSE,Govalle,0,TRUE,TRUE
16088723,Will,28-05-2014,"Austin, Texas, United States",within a day,80,35,FALSE,East Downtown,1,TRUE,TRUE
18651055,Taylor,22-07-2014,"Austin, Texas, United States",,,,TRUE,South First,2,TRUE,FALSE
64952444,Ricardo,29-03-2016,"Austin, Texas, United States",within a day,90,95,FALSE,West Congress,1,TRUE,TRUE
245631584,Evelyn,26-02-2019,US,,,,FALSE,West Campus,1,TRUE,FALSE
14945558,Abi,30-04-2014,"Austin, Texas, United States",within an hour,100,93,TRUE,,3,TRUE,TRUE
7401315,Brandon,10-07-2013,"Austin, Texas, United States",,,,TRUE,Mueller,1,TRUE,TRUE
17351840,Damian,28-06-2014,"Denton, Texas, United States",,,,FALSE,East Riverside,1,TRUE,TRUE
245761836,Alok,27-02-2019,"Houston, Texas, United States",,,,TRUE,Pleasant Valley,2,TRUE,TRUE
154986547,Lydia,17-10-2017,"Austin, Texas, United States",,,,FALSE,,1,TRUE,TRUE
18182518,Paul,16-07-2014,"Austin, Texas, United States",,,,TRUE,Pecan Spings,1,TRUE,TRUE
38838248,Paula,18-07-2015,"Austin, Texas, United States",,,,TRUE,,1,TRUE,TRUE
1876215,Elizabeth,07-03-2012,"Austin, Texas, United States",within an hour,100,100,TRUE,,1,TRUE,FALSE
6795181,Lisa,07-06-2013,"Austin, Texas, United States",within an hour,100,73,FALSE,Holly,0,TRUE,TRUE
51463720,Gisele,15-12-2015,"Austin, Texas, United States",within an hour,80,78,TRUE,,1,TRUE,TRUE
175281259,Virginia,25-02-2018,"Benbrook, Texas, United States",within an hour,100,81,TRUE,Holly,1,TRUE,TRUE
1707401,Amy,06-02-2012,"Austin, Texas, United States",within an hour,100,94,TRUE,,2,TRUE,FALSE
236546898,Catherine,14-01-2019,"Austin, Texas, United States",within a few hours,100,50,TRUE,Upper Boggy Creek,1,TRUE,FALSE
246003909,Mary Helen,28-02-2019,US,within an hour,100,46,FALSE,,1,TRUE,TRUE
25144675,Chris,23-12-2014,"Austin, Texas, United States",,,,TRUE,McKinney,1,TRUE,TRUE
246038290,Kevin,28-02-2019,"Austin, Texas, United States",within an hour,100,98,TRUE,East Riverside,1,TRUE,TRUE
181325586,Summer,29-03-2018,"Austin, Texas, United States",,,,TRUE,,1,TRUE,FALSE
41840088,Melissa,18-08-2015,"Austin, Texas, United States",,,,FALSE,Old Enfield,2,TRUE,TRUE
2788999,Juan,30-06-2012,"Austin, Texas, United States",within a few hours,100,100,TRUE,North Shoal Creek,0,TRUE,TRUE
245715891,James,27-02-2019,"Austin, Texas, United States",,,,FALSE,East Riverside,1,TRUE,TRUE
55888843,Chad,24-01-2016,"Austin, Texas, United States",,,,FALSE,Cherry Creek,1,TRUE,TRUE
246235981,Ames - Austin Vacay,01-03-2019,"Austin, Texas, United States",within an hour,99,99,FALSE,East Downtown,4,TRUE,TRUE
11538491,Emily,22-01-2014,"Austin, Texas, United States",within an hour,100,93,TRUE,Pecan Spings,2,TRUE,TRUE
5759627,Nicole,03-04-2013,"Austin, Texas, United States",within an hour,100,89,TRUE,Highland,1,TRUE,TRUE
158210886,Eric,10-11-2017,"Austin, Texas, United States",,,,FALSE,Pleasant Valley,1,TRUE,TRUE
246355356,Reza,02-03-2019,"Austin, Texas, United States",,,75,TRUE,Montopolis,1,TRUE,TRUE
6489256,Wayne,20-05-2013,United States,within an hour,100,100,TRUE,Central Business District,64,TRUE,TRUE
246369666,Alberto,02-03-2019,"Austin, Texas, United States",within an hour,100,87,TRUE,MLK & 183,2,TRUE,TRUE
62094761,Daniel,08-03-2016,"Austin, Texas, United States",,,,FALSE,,1,TRUE,FALSE
26916745,Zachary,29-01-2015,"Austin, Texas, United States",,,,FALSE,,1,TRUE,TRUE
132003332,Jodi,26-05-2017,"Austin, Texas, United States",,,,FALSE,Mueller,1,TRUE,TRUE
246582324,Alexia,03-03-2019,"Spring, Texas, United States",,,,FALSE,Pleasant Valley,1,TRUE,FALSE
5609080,Kay,24-03-2013,"San Francisco, California, United States",,,,FALSE,,1,TRUE,TRUE
74914200,Jacy,30-05-2016,"Austin, Texas, United States",,,,FALSE,East Downtown,1,TRUE,FALSE
72538250,Brittany,17-05-2016,"Austin, Texas, United States",,,,FALSE,East Riverside,0,TRUE,TRUE
56286142,Sheryl,27-01-2016,"Austin, Texas, United States",,,,FALSE,,1,TRUE,FALSE
161191807,Sarah,03-12-2017,"Austin, Texas, United States",,,,FALSE,,2,TRUE,FALSE
97503385,Laurie & Dave,01-10-2016,"Austin, Texas, United States",within a day,100,100,TRUE,SW Williamson Co.,2,TRUE,TRUE
43695107,Tj,08-09-2015,"New York, New York, United States",,,,FALSE,Downtown Austin,0,TRUE,TRUE
246771074,Santos,04-03-2019,"Dale, Texas, United States",within a few hours,80,91,FALSE,,1,TRUE,FALSE
121128894,Ann,16-03-2017,US,within an hour,100,98,TRUE,,1,TRUE,TRUE
89466712,Craig,12-08-2016,"Austin, Texas, United States",,,,FALSE,,2,TRUE,TRUE
235501561,Steven,09-01-2019,"Austin, Texas, United States",within an hour,100,100,FALSE,Tarrytown,1,TRUE,FALSE
11897556,Clay,03-02-2014,"Austin, Texas, United States",within an hour,100,99,TRUE,South Congress,1,TRUE,TRUE
9387345,Mathew,12-10-2013,"Houston, Texas, United States",,,,FALSE,Montopolis,1,TRUE,TRUE
20484642,Willy,24-08-2014,"Austin, Texas, United States",within a day,50,91,FALSE,St. Johns,2,TRUE,TRUE
6880535,Ilya,12-06-2013,"Buffalo, New York, United States",,,,FALSE,East Riverside,1,TRUE,TRUE
52268836,Shawn,25-12-2015,"Austin, Texas, United States",,,58,FALSE,,1,TRUE,FALSE
5312773,Rocio,04-03-2013,"Austin, Texas, United States",,,,FALSE,,2,TRUE,TRUE
64901151,Payal,29-03-2016,"Austin, Texas, United States",,,,FALSE,,1,TRUE,FALSE
101719509,Kailie,29-10-2016,"Austin, Texas, United States",a few days or more,0,0,FALSE,Hyde Park,1,TRUE,TRUE
247256498,Jake,06-03-2019,"Austin, Texas, United States",within an hour,100,98,TRUE,Westlake Hills,1,TRUE,TRUE
247275754,Britt,06-03-2019,"Austin, Texas, United States",,,,FALSE,East Downtown,1,TRUE,TRUE
247430576,Susana,07-03-2019,"Austin, Texas, United States",,,,FALSE,,1,TRUE,TRUE
247442794,Drew,07-03-2019,"Austin, Texas, United States",within a few hours,100,0,FALSE,Old West Austin,2,TRUE,FALSE
92704803,Adrienne,30-08-2016,"Austin, Texas, United States",within an hour,100,95,TRUE,Govalle,1,TRUE,TRUE
212988050,Jessica,01-09-2018,"Austin, Texas, United States",,,,FALSE,Montopolis,1,TRUE,FALSE
49444594,Kelley,19-11-2015,"Austin, Texas, United States",within a few hours,100,75,TRUE,,1,TRUE,TRUE
117142014,Brian,19-02-2017,"Mableton, Georgia, United States",within a few hours,100,81,TRUE,Pecan Spings,4,TRUE,TRUE
4838083,Justin,25-01-2013,"Austin, Texas, United States",within an hour,100,94,TRUE,,1,TRUE,TRUE
9490254,Gabriela,17-10-2013,"Austin, Texas, United States",,,,FALSE,Downtown,1,TRUE,FALSE
7904669,Joe,03-08-2013,"Austin, Texas, United States",,,,FALSE,Windsor Park,1,TRUE,TRUE
177379633,Jonathan,08-03-2018,"Austin, Texas, United States",,,,FALSE,Montopolis,0,TRUE,TRUE
67052418,Magnolia,13-04-2016,"Austin, Texas, United States",,,,TRUE,Rosewood,1,TRUE,FALSE
22647318,National Corporate Housing-Houston,17-10-2014,"Houston, Texas, United States",within an hour,100,92,FALSE,Oak Hill,61,TRUE,TRUE
247671215,Bryce,08-03-2019,"Austin, Texas, United States",,,,TRUE,North Shoal Creek,1,TRUE,TRUE
247690163,Therese,08-03-2019,"Austin, Texas, United States",,,100,TRUE,Tarrytown,1,TRUE,TRUE
247709393,Carlos,08-03-2019,"Austin, Texas, United States",,,50,FALSE,,2,TRUE,FALSE
228582547,Kyle,01-12-2018,US,,,50,FALSE,North Loop,1,TRUE,FALSE
143930201,Alejandra,02-08-2017,"Austin, Texas, United States",,,,FALSE,MLK & 183,2,TRUE,TRUE
160767804,Samuel,30-11-2017,"Hutto, Texas, United States",,,,FALSE,,1,TRUE,TRUE
118923788,Ryan,03-03-2017,"Austin, Texas, United States",within an hour,100,87,TRUE,South Austin,1,TRUE,TRUE
67818609,Suzanne,18-04-2016,"Houston, Texas, United States",within a few hours,100,67,TRUE,,1,TRUE,TRUE
102415893,Mark,03-11-2016,"Austin, Texas, United States",within an hour,100,100,TRUE,,2,TRUE,FALSE
54299904,Emeka,12-01-2016,"Austin, Texas, United States",,,,TRUE,University Hills,1,TRUE,TRUE
248193542,Zach,11-03-2019,"Austin, Texas, United States",,,,FALSE,East Riverside,1,TRUE,FALSE
16051647,Debbie,27-05-2014,"Austin, Texas, United States",within an hour,100,69,TRUE,,2,TRUE,TRUE
248331859,Sara,11-03-2019,"Austin, Texas, United States",within an hour,100,100,FALSE,,0,TRUE,TRUE
4981341,Brennan,05-02-2013,"Austin, Texas, United States",,,,FALSE,Oak Hill,1,TRUE,FALSE
407093,Paula,23-02-2011,"Austin, Texas, United States",within a few hours,100,94,TRUE,South Austin,1,TRUE,TRUE
93577395,Josh,05-09-2016,"Austin, Texas, United States",,,,FALSE,,1,TRUE,TRUE
16887866,Carl,17-06-2014,"Austin, Texas, United States",within an hour,100,41,TRUE,Mueller,2,TRUE,TRUE
249232295,Victor,16-03-2019,"San Antonio, Texas, United States",,,,FALSE,,1,TRUE,TRUE
3874239,Yoori,15-10-2012,"Berlin, Berlin, Germany",,,,FALSE,South Lamar,1,TRUE,TRUE
248232934,Steve,11-03-2019,"Austin, Texas, United States",within an hour,100,100,TRUE,,1,TRUE,TRUE
3208354,Adis & Jose,09-08-2012,"Austin, Texas, United States",within an hour,100,100,TRUE,Anderson Mill,1,TRUE,TRUE
11130952,Charlie,08-01-2014,"Austin, Texas, United States",,,,TRUE,,1,TRUE,FALSE
248893901,Joe,14-03-2019,"Austin, Texas, United States",,,,FALSE,,3,TRUE,FALSE
39360942,Ambria,23-07-2015,"Austin, Texas, United States",,,,FALSE,,1,TRUE,TRUE
1171880,Rick,17-09-2011,"Dallas, Texas, United States",within an hour,100,99,FALSE,Braeswood Place,87,TRUE,TRUE
479213,Jeremy,02-04-2011,"Berlin, Berlin, Germany",,,60,FALSE,,2,TRUE,TRUE
247023420,Bon Voyage,05-03-2019,US,within an hour,100,100,FALSE,Rainey Street,2,TRUE,FALSE
7009897,Elizabeth - Austin Vacay,19-06-2013,"Austin, Texas, United States",within an hour,100,99,FALSE,Travis Heights,2,TRUE,TRUE
18491201,Sarah,20-07-2014,"Greater London, England, United Kingdom",within an hour,100,100,TRUE,East Downtown,3,TRUE,TRUE
7288299,Ben,04-07-2013,"Spearfish, South Dakota, United States",within a day,85,64,FALSE,,2,TRUE,FALSE
251415897,Natalie,26-03-2019,"Pleasanton, California, United States",,,,FALSE,,1,TRUE,FALSE
10777290,David,23-12-2013,"Austin, Texas, United States",a few days or more,0,100,TRUE,South Lamar,1,TRUE,TRUE
149871088,Jim,09-09-2017,"Austin, Texas, United States",within a few hours,100,82,FALSE,East Riverside,4,TRUE,TRUE
38392913,Brendan,13-07-2015,"Dallas, Texas, United States",,,,FALSE,,1,TRUE,TRUE
227289112,Walter,24-11-2018,"Austin, Texas, United States",within an hour,100,100,TRUE,,3,TRUE,TRUE
252168950,Sharon,30-03-2019,"Austin, Texas, United States",within a few hours,100,100,FALSE,Steiner Ranch,1,TRUE,TRUE
37997200,Ashley,09-07-2015,"Austin, Texas, United States",,,,FALSE,Pecan Spings,1,TRUE,TRUE
29948741,Meggie,24-03-2015,United States,,,,FALSE,Oak Hill,1,TRUE,TRUE
11291537,Landon,14-01-2014,"Austin, Texas, United States",,,100,TRUE,Cherry Creek,1,TRUE,TRUE
154866491,Chris,16-10-2017,"Austin, Texas, United States",within an hour,100,97,TRUE,,1,TRUE,TRUE
252783373,Hardin,02-04-2019,"Austin, Texas, United States",,,88,FALSE,West Campus,7,TRUE,TRUE
244799719,Casey,22-02-2019,"Austin, Texas, United States",,,,FALSE,Windsor Park,1,TRUE,TRUE
246225955,Michael,01-03-2019,"Orlando, Florida, United States",within a day,85,62,TRUE,Downtown,65,TRUE,FALSE
3718090,Richard,30-09-2012,"Daly City, California, United States",within a few hours,100,100,TRUE,St. Johns,0,TRUE,TRUE
12645053,Martha & Ron,27-02-2014,"Austin, Texas, United States",,,100,TRUE,,1,TRUE,TRUE
253725837,Kurt & Kate,06-04-2019,"Austin, Texas, United States",within an hour,100,100,FALSE,East Cesar Chavez,1,TRUE,TRUE
1554241,April,01-01-2012,"Austin, Texas, United States",within an hour,100,75,FALSE,Davis Spring,5,TRUE,TRUE
253894303,Alexander,07-04-2019,"Austin, Texas, United States",within an hour,100,100,TRUE,Galindo,1,TRUE,TRUE
92696667,Peter,30-08-2016,"Austin, Texas, United States",,,100,TRUE,Scofield Ridge,2,TRUE,TRUE
80603476,Charlie,28-06-2016,"Austin, Texas, United States",within an hour,100,83,FALSE,McKinney,0,TRUE,TRUE
4729109,Stacy,16-01-2013,"Austin, Texas, United States",,,,FALSE,Clarksville,2,TRUE,FALSE
10813971,Michael,25-12-2013,"Austin, Texas, United States",,,,FALSE,,1,TRUE,TRUE
239516686,Robert,28-01-2019,US,,,50,FALSE,,1,TRUE,TRUE
